,Id,Sales
338,339,5866.841995060567
339,340,6718.498169773243
340,341,5174.133133017935
341,342,7672.773684722365
342,343,6739.848982361209
343,344,9830.898792055314
344,345,8891.433895839287
345,346,12684.655714958302
346,347,7613.982361860232
347,348,5856.680121067153
348,349,6115.01987188632
349,350,7211.506827924153
350,351,7973.6711427191285
351,352,6772.84660723485
352,353,5426.945439257208
353,354,7804.272725513341
354,355,10699.229576602667
355,356,5250.23693749736
356,357,6761.030158754216
357,358,9649.171388425253
358,359,8804.178896902327
359,360,8308.708807606432
360,361,10787.432078015258
361,362,13676.75076393741
362,363,7119.830639299257
363,364,5520.256614250967
364,365,4638.617895886265
365,366,8344.193990104559
366,367,6807.305201561489
367,368,5713.813162975901
368,369,6283.515127397184
369,370,5417.970231003093
370,371,5754.942302293665
371,372,7283.2166216487985
372,373,6636.403106633172
373,374,7581.324878469953
374,375,8235.955678110204
375,376,8220.017762067495
376,377,8162.726794153222
377,378,6188.381038029756
378,379,5464.846853419189
379,380,6274.654203565457
380,381,5154.81457679883
381,382,8195.468299866981
382,383,5464.846853419189
383,384,11844.28161768505
384,385,6820.325810679139
385,386,5417.341545739336
386,387,8300.837607566162
387,388,8626.71598704234
388,389,6336.306397471232
389,390,6910.899441313636
390,391,9061.889405779033
391,392,5723.921999624481
392,393,5436.489738666114
393,394,6157.7352445693405
394,395,7748.747817139572
395,396,6896.347458376714
396,397,9553.07006486311
397,398,5704.375200966608
398,399,7776.653101011151
399,400,5497.8976112700375
400,401,5596.50305646235
401,402,7710.381953934067
402,403,9110.464211082395
403,404,8996.284361178945
404,405,11643.934954433937
405,406,7138.814712985457
406,407,4589.261517441265
407,408,6492.030794535526
408,409,6605.472230132526
409,410,10784.529190619163
410,411,7905.060280694301
411,412,9226.471821449912
412,413,10398.423603253037
413,414,9612.332611011569
414,415,4678.553468132827
415,416,10907.917898112297
416,417,6833.570343888141
417,418,7044.91939944729
418,419,6220.1277826958685
419,420,3872.8484002184914
420,421,10233.851310235763
421,422,8215.415782561546
422,423,5741.144604740028
423,424,5382.692027930194
424,425,6252.92060008145
425,426,5382.692027930194
426,427,7900.918097111379
427,428,6605.8031321596145
428,429,6159.189825544231
429,430,6422.329595626176
430,431,5884.882234425414
431,432,4480.554939021746
432,433,7747.891441906832
433,434,12007.64938020772
434,435,6717.248250327713
435,436,6658.302254845418
436,437,8725.304796680975
437,438,6532.913476697373
438,439,5876.590427602323
439,440,5094.570392143276
440,441,4962.199789865967
441,442,12814.629876135159
442,443,8796.986963832764
443,444,4349.87348982845
444,445,8058.6349721201605
445,446,5872.153452764575
446,447,6774.216220836472
447,448,7677.2420816057975
448,449,8652.863772341916
449,450,10429.051326317927
450,451,6140.836846065938
451,452,7928.102616888928
452,453,5251.964558790542
453,454,6057.736919797301
454,455,12422.647127517641
455,456,9328.070764761484
456,457,6571.112402912703
457,458,7939.674469337489
458,459,8307.995041762024
459,460,6007.382467488834
460,461,4979.710901002439
461,462,10988.976128402073
462,463,5250.669306605439
463,464,6077.306146648503
464,465,6275.951371510861
465,466,7411.385036373962
466,467,7122.067478742502
467,468,4833.646901274964
468,469,6722.887070152627
469,470,7542.6264350011725
470,471,5944.424187626793
471,472,8518.859756288362
472,473,8556.703161211115
473,474,10882.25562977921
474,475,7892.493837579209
475,476,7575.671862634398
476,477,7097.916942327684
477,478,7358.641536335168
478,479,6503.506911847523
479,480,10847.234960799067
480,481,8214.271705826213
481,482,7728.817625159962
482,483,6367.862064533931
483,484,7459.081629438482
484,485,5392.866897065292
485,486,7763.650563140745
486,487,7690.69918895958
487,488,7605.681885950112
488,489,7592.996645757438
489,490,6923.837349240373
490,491,8568.5699791932
491,492,8128.129172228071
492,493,5375.550897284149
493,494,11824.47039124187
494,495,6948.474570417107
495,496,3859.863737511721
496,497,8691.75125674078
497,498,9407.392468433834
498,499,11516.756906447123
499,500,5061.67519603336
500,501,5529.4168076259275
501,502,5960.651778216997
502,503,7769.519920868508
503,504,6477.423487236043
504,505,8234.791360090876
505,506,5906.324851427403
506,507,6683.011272921442
507,508,7094.9851195989995
508,509,9694.935794088486
509,510,5305.755530249417
510,511,7314.135142837201
511,512,9327.194457984318
512,513,5350.650130676224
513,514,9519.322613770013
514,515,7161.536911940721
515,516,7879.186016410624
516,517,8753.016314534927
517,518,8984.741610372259
518,519,5544.216541927946
519,520,5424.146783085262
520,521,8290.71401002584
521,522,12520.524089027935
522,523,6856.841679200169
523,524,8237.274860204747
524,525,7947.426632594403
525,526,5137.416549783628
526,527,5073.176211108292
527,528,7713.180571099322
528,529,6896.6712397350175
529,530,8959.631492205104
530,531,8002.633595606704
531,532,6276.130860158302
532,533,8689.42183739839
533,534,7600.4199910434
534,535,7214.788273311648
535,536,7692.881371010201
536,537,6578.8431105141235
537,538,5661.9707162048035
538,539,11343.353718575989
539,540,8550.82877227308
540,541,4887.2813189251265
541,542,6237.868375011884
542,543,4825.079911208148
543,544,0.0
544,545,6562.566405316057
545,546,5602.87174891838
546,547,7842.311457243832
547,548,5338.89030652346
548,549,8753.016314534927
549,550,6787.501351251544
550,551,11107.195795945601
551,552,5709.873691972092
552,553,5621.027839893015
553,554,8409.88302675125
554,555,8736.158424807008
555,556,5588.151085038344
556,557,8203.181151597057
557,558,8185.022587959591
558,559,10405.063971027696
559,560,7045.141949394934
560,561,8114.814709800547
561,562,6077.542038147032
562,563,7825.50762151581
563,564,10852.703771030658
564,565,10840.555004357855
565,566,9210.813599730083
566,567,5879.795928288456
567,568,14948.919930959786
568,569,7100.939058907987
569,570,5829.567776469546
570,571,6742.08451831926
571,572,8735.57851109631
572,573,9182.106721176739
573,574,7781.334630310566
574,575,8240.85173053647
575,576,9085.975807722843
576,577,6034.311158886333
577,578,7914.623700366362
578,579,5747.0460333390865
579,580,6321.097854655583
580,581,6448.208081340341
581,582,4639.625573597097
582,583,5497.196239810014
583,584,8156.407224411756
584,585,17037.03496795618
585,586,6579.760873830674
586,587,6919.440646297351
587,588,7584.2392995568225
588,589,5354.075774289526
589,590,6094.176743419042
590,591,4896.873312831157
591,592,4896.873312831157
592,593,7791.255717296936
593,594,10937.469629320256
594,595,14167.53574838789
595,596,10606.488409462961
596,597,7500.023456856827
597,598,7210.828768823006
598,599,9735.959742717589
599,600,6111.232662643387
600,601,5661.9707162048035
601,602,6461.137600783138
602,603,5152.82888076896
603,604,4651.5333006337005
604,605,5166.251943208981
605,606,5954.474851371787
606,607,8515.358292971905
607,608,7185.159097971397
608,609,3428.393232713368
609,610,7575.29764800376
610,611,8243.256141171796
611,612,8853.332131351905
612,613,9156.243490904077
613,614,5879.437570019489
614,615,9555.843315505479
615,616,4353.647588956986
616,617,9865.661170441683
617,618,7005.001107386115
618,619,5373.278364823535
619,620,7684.575753750765
620,621,6575.431507914607
621,622,5023.5771760252865
622,623,4852.104047368959
623,624,7553.728315150457
624,625,10006.214726906717
625,626,9817.688818212084
626,627,6276.5521758838495
627,628,6598.130721550248
628,629,7359.617970853007
629,630,5772.936734220375
630,631,5507.400090518903
631,632,5288.403549835179
632,633,6539.863817688135
633,634,11061.595839215359
634,635,8107.284644938983
635,636,7338.17603284971
636,637,7611.75798858193
637,638,10797.599167775164
638,639,9582.70256547868
639,640,6550.653262865352
640,641,13581.609846062436
641,642,4947.738057711164
642,643,6619.279942445878
643,644,5380.325084324866
644,645,5439.670295290005
645,646,8209.20273356625
646,647,17987.7952230473
647,648,4330.9319329980735
648,649,5022.505501623697
649,650,8730.655859636965
650,651,7046.826715531494
651,652,7995.528172378924
652,653,8217.882508260042
653,654,6203.930142436265
654,655,5371.784961408544
655,656,5333.776435442068
656,657,7162.042317821036
657,658,6416.706708981923
658,659,5438.841225713375
659,660,7094.411492988831
660,661,6416.706708981923
661,662,7428.972328957196
662,663,5865.5750617425165
663,664,3741.3891695394195
664,665,9129.736135225017
665,666,12694.18171187679
666,667,6060.958218078129
667,668,7933.332744524213
668,669,7774.916280319916
669,670,12634.759363391942
670,671,10041.37146484985
671,672,6317.542950146914
672,673,9620.49871468101
673,674,5740.322167539939
674,675,4244.128143233761
675,676,6420.221903133153
676,677,0.0
677,678,7946.926679603626
678,679,4473.6426516822075
679,680,6672.120903773749
680,681,5902.450959992176
681,682,5840.739981932129
682,683,5915.481615983386
683,684,5239.77277790844
684,685,11976.947635243185
685,686,7714.363993117483
686,687,6443.888012510596
687,688,7305.093087505243
688,689,17439.568416190315
689,690,8896.708875097787
690,691,8272.81067910707
691,692,7016.266055227729
692,693,3686.328553277491
693,694,6027.214393157134
694,695,10738.266364432016
695,696,6341.077683160854
696,697,10969.830332382
697,698,7075.637379103903
698,699,12187.857478915948
699,700,11661.120731543408
700,701,8138.685780972097
701,702,4548.699349377449
702,703,7770.289408867547
703,704,6311.008442735654
704,705,5815.336838458547
705,706,6542.078526994137
706,707,10613.432023523088
707,708,7640.842188049667
708,709,5473.784514041268
709,710,7155.886931163737
710,711,5959.5794378151395
711,712,5978.305030471651
712,713,7414.746440282674
713,714,5383.270759897955
714,715,6275.627167072292
715,716,7096.621622170925
716,717,7180.159289823753
717,718,7371.631086074927
718,719,7807.561535891843
719,720,7068.58996705638
720,721,5791.5500724417525
721,722,9281.793362149763
722,723,7315.687711915968
723,724,9352.62626467396
724,725,6367.488049003628
725,726,7516.920957450761
726,727,7527.671972244793
727,728,6188.10962570506
728,729,4825.950432462779
729,730,7060.451307830139
730,731,7193.31438458588
731,732,7719.826032522571
732,733,4933.186703844898
733,734,4326.856662625895
734,735,6578.050241160417
735,736,6834.439832768574
736,737,6336.5326494464
737,738,6511.454158610544
738,739,6815.527661248129
739,740,6712.205765666099
740,741,5516.2358007272505
741,742,9935.609641148478
742,743,7330.695243416151
743,744,6668.644830371589
744,745,8348.71598127023
745,746,10230.620522616195
746,747,9256.566877772468
747,748,9599.407300278323
748,749,10219.38442970384
749,750,5096.163749916604
750,751,4158.4524876568175
751,752,7074.338318030477
752,753,11726.335301027204
753,754,7846.956789193501
754,755,7418.523915378635
755,756,7142.527420832179
756,757,7507.2800538609645
757,758,10221.047648829408
758,759,6317.36997832784
759,760,8485.633156656948
760,761,4728.783970697889
761,762,4940.790244213635
762,763,5639.818664312534
763,764,8291.90450498546
764,765,6364.720385053931
765,766,10007.995588441927
766,767,5980.004221643915
767,768,4473.23861880544
768,769,7372.488522458294
769,770,6304.9661046362735
770,771,7491.513104932483
771,772,6340.281150820115
772,773,7159.858976615519
773,774,9598.646866435482
774,775,5150.28083906213
775,776,6764.131143426947
776,777,8223.636923340393
777,778,6690.849304299463
778,779,4415.080381517155
779,780,12617.903256556798
780,781,6894.529447119345
781,782,5981.820859296041
782,783,9330.304943856572
783,784,8710.877774007204
784,785,5008.790819919327
785,786,6440.567877641108
786,787,6340.490048441493
787,788,6903.794660253805
788,789,13944.650413911315
789,790,5127.513638593252
790,791,6260.710428889302
791,792,6711.137050425885
792,793,7963.963434320022
793,794,6359.227375744373
794,795,8174.889053495314
795,796,5940.408604513445
796,797,6338.836619408246
797,798,5194.617505465373
798,799,7649.156866617363
799,800,8448.183752394038
800,801,5194.617505465373
801,802,7507.293628462018
802,803,6602.381792348022
803,804,5569.214083847244
804,805,8366.221326987168
805,806,7540.492609666976
806,807,9618.162695183575
807,808,10753.655047563958
808,809,3942.57865718021
809,810,6403.778450356667
810,811,7969.67637009843
811,812,9202.972848240492
812,813,8350.409761592902
813,814,6149.531066533401
814,815,7787.437934841886
815,816,4825.840175346167
816,817,6221.00905315762
817,818,6591.005986620346
818,819,11001.87521734197
819,820,5052.092464041505
820,821,4019.0556831920335
821,822,9804.126823510283
822,823,6858.33027017867
823,824,7332.658177102691
824,825,7638.932042512103
825,826,4067.3520383020677
826,827,5395.364812752214
827,828,5749.184440364731
828,829,9251.540529789057
829,830,5036.962862739832
830,831,5139.767489704163
831,832,8136.912701060214
832,833,7872.93336426423
833,834,10431.072458975636
834,835,6080.951298936905
835,836,5906.676200771034
836,837,7721.974160724941
837,838,10601.372663158027
838,839,4957.091149840612
839,840,5697.819703069296
840,841,0.0
841,842,8485.501566492678
842,843,7136.696207352648
843,844,10674.311797391685
844,845,7032.1305710158085
845,846,5338.253852601414
846,847,6540.776255831738
847,848,4656.785731389737
848,849,6548.067778434418
849,850,5813.5484128686885
850,851,6834.0782709662135
851,852,6043.22176457119
852,853,19091.396592833004
853,854,19594.007023672006
854,855,19594.007023672006
855,856,6749.120877197244
856,857,5966.960734469947
857,858,8378.5350790778
858,859,8233.918123557083
859,860,6552.712243659894
860,861,7172.850369992881
861,862,6071.008315225058
862,863,9047.699246458513
863,864,9036.509795051492
864,865,4335.748780667679
865,866,6132.879687759336
866,867,7078.675838946483
867,868,8102.540437816396
868,869,7318.049067986765
869,870,8314.480499941357
870,871,6091.660133423053
871,872,5862.728436546724
872,873,6150.37124958994
873,874,10717.55416239272
874,875,8285.010725502383
875,876,10895.888993574768
876,877,9845.067246297907
877,878,5538.7869238829435
878,879,6788.168485023128
879,880,4893.748124375579
880,881,8895.408646563395
881,882,10788.801184847624
882,883,9725.339604743776
883,884,6589.473609219433
884,885,5809.233598993652
885,886,4932.731995679538
886,887,5375.8411738875875
887,888,7724.403639907117
888,889,7538.217551765134
889,890,5672.676999648162
890,891,5913.3140138788185
891,892,10126.973101615482
892,893,4985.222121246638
893,894,7925.836081316139
894,895,4709.468725491644
895,896,6276.859655912847
896,897,7830.521270202332
897,898,6092.201567607371
898,899,7974.996141309889
899,900,6810.592481731807
900,901,4673.313054089802
901,902,7691.375699541923
902,903,7453.2724791220235
903,904,7713.790484058334
904,905,7034.157441212673
905,906,9748.399960421513
906,907,8501.003120499126
907,908,10055.415607109135
908,909,5581.969697111168
909,910,8563.153538286268
910,911,6121.7781390822365
911,912,5125.047888678241
912,913,9407.75286272864
913,914,8524.391042499203
914,915,6432.152331805767
915,916,6789.613719748667
916,917,5479.27361193971
917,918,8009.597244784778
918,919,7950.1776828556995
919,920,7606.096140312942
920,921,4825.019207905993
921,922,13134.243206048479
922,923,5426.208450924913
923,924,7375.7927083084505
924,925,9646.023982139171
925,926,6436.966681874891
926,927,6848.515077551846
927,928,7623.046480745014
928,929,8064.295786546849
929,930,5661.5091911614745
930,931,5413.934255378929
931,932,7711.815869802813
932,933,8081.61803991116
933,934,8308.771200741458
934,935,4917.0023465581435
935,936,7982.007939785746
936,937,10601.723373539466
937,938,6808.478653100858
938,939,4978.300180547505
939,940,7710.517462574182
940,941,7493.937286378926
941,942,6838.7213899487515
942,943,7067.417983606018
943,944,5055.758497068663
944,945,8952.759770510298
945,946,8055.332412714253
946,947,7964.093419346348
947,948,6687.149370607756
948,949,6288.766189001803
949,950,6720.408422339679
950,951,6956.906812695727
951,952,7799.293080443266
952,953,8986.816271084132
953,954,4433.82352848312
954,955,5752.256350187542
955,956,6897.68029664436
956,957,6255.709671974416
957,958,7685.77505198695
958,959,8660.865377411235
959,960,9524.763490756792
960,961,5368.980236765815
961,962,5667.481013781569
962,963,5205.735979106956
963,964,6555.741807943584
964,965,7564.618050500378
965,966,7871.093391540925
966,967,8662.69351009959
967,968,8264.397898310792
968,969,6318.557665701971
969,970,9056.172813943744
970,971,8460.776973078911
971,972,7653.602415704363
972,973,8314.900358460562
973,974,7031.84039807938
974,975,7381.440391307558
975,976,7468.734202599595
976,977,9591.265318580927
977,978,6360.447355326499
978,979,7381.440391307558
979,980,8243.007347121402
980,981,5623.954690451942
981,982,4910.919054044425
982,983,6105.598150864972
983,984,8888.316317082541
984,985,5863.890349856096
985,986,6505.925513861561
986,987,6227.061550161607
987,988,7237.062786725636
988,989,6253.40777366657
989,990,8424.65379844629
990,991,6523.1768234112005
991,992,8234.704062263265
992,993,7613.722067241495
993,994,6979.600865136895
994,995,6825.476258432614
995,996,5237.7836679226475
996,997,8746.946361305269
997,998,7226.290426738831
998,999,7276.968486110824
999,1000,5541.627307562657
1000,1001,7973.010906643848
1001,1002,7794.662740298151
1002,1003,6986.996929782124
1003,1004,8707.466835889312
1004,1005,6780.04550850918
1005,1006,8252.715624679167
1006,1007,11954.07487188505
1007,1008,8034.542444179324
1008,1009,8378.683663930271
1009,1010,7622.846457061445
1010,1011,10990.424895378903
1011,1012,9265.641854031011
1012,1013,5350.188992548553
1013,1014,7878.5072192421585
1014,1015,8571.616436781027
1015,1016,5973.564540548111
1016,1017,4805.949731624109
1017,1018,5915.937450961207
1018,1019,9227.640658509546
1019,1020,8345.599477882326
1020,1021,7297.385632219214
1021,1022,8069.677506277256
1022,1023,5014.94574312185
1023,1024,6127.499753551397
1024,1025,8376.624943365507
1025,1026,4609.398371901701
1026,1027,6301.072218510442
1027,1028,7806.078735533886
1028,1029,8233.181153443396
1029,1030,7863.951406688782
1030,1031,8445.629461273644
1031,1032,6749.475583743056
1032,1033,7092.487127752378
1033,1034,5682.519901948082
1034,1035,8283.629916025735
1035,1036,9207.29456429511
1036,1037,5109.125896157896
1037,1038,7319.979934874898
1038,1039,5337.483419800543
1039,1040,7053.095606132295
1040,1041,5508.5509391455835
1041,1042,7438.586935839503
1042,1043,6046.163765246356
1043,1044,9158.522422305023
1044,1045,7708.854323648102
1045,1046,9382.76979806469
1046,1047,5037.398936672664
1047,1048,5523.573022810106
1048,1049,8913.226262155404
1049,1050,19391.222582233855
1050,1051,7713.790484058334
1051,1052,7731.5223051567655
1052,1053,3301.594562676351
1053,1054,6814.277868889701
1054,1055,10524.044255168585
1055,1056,5806.8271113014425
1056,1057,11854.121410821284
1057,1058,12440.295491269684
1058,1059,5169.455329057772
1059,1060,5342.282061193685
1060,1061,8374.688837925398
1061,1062,6632.719210217941
1062,1063,10835.699438029225
1063,1064,7121.911172490014
1064,1065,7869.384121530177
1065,1066,3753.9380404779517
1066,1067,7002.05048673168
1067,1068,7630.475690907751
1068,1069,7977.017274209995
1069,1070,8607.273746390767
1070,1071,5379.822306289206
1071,1072,6467.333500180208
1072,1073,6981.091334095115
1073,1074,5968.917235687435
1074,1075,7586.340233581499
1075,1076,7030.270474777347
1076,1077,5944.654564141031
1077,1078,7892.896358267475
1078,1079,7527.206650849572
1079,1080,6420.279759287487
1080,1081,5996.80121798254
1081,1082,7508.526227394192
1082,1083,7943.873332654215
1083,1084,8736.869674944892
1084,1085,5415.178904086273
1085,1086,7170.372508397387
1086,1087,6122.433790718651
1087,1088,8709.237655883677
1088,1089,7377.087635044359
1089,1090,8515.41029529998
1090,1091,8110.657975416218
1091,1092,6569.041476905271
1092,1093,9640.450844019382
1093,1094,7901.216405700344
1094,1095,8379.389034616395
1095,1096,7672.941741586217
1096,1097,8069.876193058415
1097,1098,5725.0819467489355
1098,1099,4558.268853781488
1099,1100,7936.417104920465
1100,1101,5344.694124516808
1101,1102,7080.225473629771
1102,1103,15031.864222590531
1103,1104,7631.196689011642
1104,1105,4509.876071628392
1105,1106,5064.513692924636
1106,1107,5154.34357043858
1107,1108,7624.106008295412
1108,1109,7846.086349206127
1109,1110,6952.2132874105155
1110,1111,11034.428572069472
1111,1112,5787.4706894576675
1112,1113,18047.924648899858
1113,1114,16219.188631680989
1114,1115,6663.464426734993
1115,1116,7732.848462219805
1116,1117,7588.007077283725
1117,1118,8332.16530839882
1118,1119,6248.915486075551
1119,1120,5535.594203736546
1120,1121,5418.681171537432
1121,1122,8408.137656941179
1122,1123,5007.143787094909
1123,1124,8381.564914325085
1124,1125,5361.020436461621
1125,1126,7584.801743159012
1126,1127,7197.250989336003
1127,1128,6102.52185224872
1128,1129,6525.118139967463
1129,1130,5448.0247229941615
1130,1131,12980.961557630615
1131,1132,9345.892597162858
1132,1133,4656.4072528021525
1133,1134,9298.312914821981
1134,1135,8006.022183764691
1135,1136,10218.870591144112
